"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.191,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.186,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.198,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.182,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.178,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.173,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.171,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.169,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.166,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.171,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.176,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.173,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.169,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.171,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.165,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.161,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.166,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.162,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.158,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.156,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.156,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.146,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.147,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.143,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.141,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.138,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.139,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.138,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.141,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.138,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.135,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.131,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.126,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.123,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.119,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.115,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.117,
"AUS","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.117,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.124,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.117,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.113,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.11,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.114,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.115,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.113,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.115,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.113,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.107,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.107,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.11,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.103,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.104,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.101,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.103,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.107,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.104,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.102,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.098,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.095,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.099,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.098,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.102,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.101,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.102,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.099,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.094,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.093,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.091,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.096,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.091,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.09,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.092,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.088,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.089,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.088,
"AUT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.087,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.191,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.179,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.169,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.166,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.169,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.172,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.175,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.175,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.169,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.165,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.161,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.165,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.164,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.162,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.166,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.165,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.171,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.165,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.165,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.16,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.156,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.154,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.146,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.151,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.146,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.143,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.138,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.131,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.134,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.131,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.137,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.126,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.121,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.125,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.117,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.116,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.121,
"BEL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.117,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.291,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.275,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.273,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.265,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.263,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.257,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.256,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.254,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.253,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.254,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.247,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.252,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.255,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.257,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.255,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.251,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.252,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.244,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.234,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.229,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.224,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.217,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.211,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.218,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.217,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.212,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.21,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.206,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.201,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.198,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.193,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.19,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.188,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.186,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.186,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.185,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.182,
"CAN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.183,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.264,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.266,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.266,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.263,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.264,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.263,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.262,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.268,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.258,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.24,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.246,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.253,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.248,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.24,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.225,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.215,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.212,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.215,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.209,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.192,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.194,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.193,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.193,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.194,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.189,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.176,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.168,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.159,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.152,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.15,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.155,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.147,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.147,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.148,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.14,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.133,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.128,
"CZE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.128,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.138,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.126,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.123,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.113,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.113,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.122,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.118,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.118,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.112,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.105,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.102,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.112,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.105,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.108,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.106,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.102,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.112,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.1,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.097,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.09,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.084,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.086,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.085,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.089,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.084,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.08,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.083,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.08,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.078,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.078,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.082,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.074,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.071,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.07,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.065,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.064,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.064,
"DNK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.064,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.239,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.227,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.216,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.211,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.209,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.218,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.221,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.233,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.208,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.205,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.202,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.218,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.212,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.225,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.231,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.211,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.219,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.213,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.204,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.195,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.184,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.184,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.191,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.197,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.192,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.172,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.18,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.168,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.161,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.165,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.176,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.165,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.161,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.159,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.164,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.157,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.16,
"FIN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.158,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.145,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.14,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.134,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.135,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.138,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.143,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.141,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.141,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.134,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.134,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.133,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.139,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.134,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.137,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.129,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.132,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.137,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.13,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.129,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.125,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.121,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.123,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.122,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.124,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.122,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.121,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.116,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.112,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.113,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.111,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.112,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.106,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.106,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.106,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.101,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.101,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.098,
"FRA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.097,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.186,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.179,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.174,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.171,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.173,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.174,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.17,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.169,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.164,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.155,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.146,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.136,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.131,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.131,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.127,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.126,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.129,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.126,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.123,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.117,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.115,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.116,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.114,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.114,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.113,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.112,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.111,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.102,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.101,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.101,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.102,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.093,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.093,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.095,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.089,
"DEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.088,
